"SITE_ID","Met_Var","Season","Slope","pvalue","Met_Var_Median","Npts","PearsonR","SpearmanR","RMSE","Slope_SE"
"CA-Cbo","PAR_F_sum","Fall",-0.244668944013579,0.787441068109967,403.315912799998,14,-0.079347406251823,-0.191208791208791,55.1370323977454,0.887327632670389
"CA-Gro","PAR_F_sum","Fall",0.0171933954643074,0.981685414603081,357.3755856,10,0.00837296887148658,0.151515151515151,36.586462457397,0.725975489738743
"CA-Man","PAR_F_sum","Fall",0.115441635622197,0.607344535561982,277.2133632,11,0.174734469955253,0.236363636363636,17.8087186801385,0.216834977260688
"CA-Oas","PAR_F_sum","Fall",0.517136280656455,0.428904322860283,335.0221992,14,0.230008183334738,0.178021978021978,33.0887712314693,0.631637857793379
"CA-Obs","PAR_F_sum","Fall",0.234102913760063,0.493863982815954,326.9178144,11,0.23125326428578,0.290909090909091,16.3602472403234,0.328294065719338
"CA-Qfo","PAR_F_sum","Fall",-0.530157768683671,0.531354794904066,306.8231616,6,-0.323740304814019,-0.257142857142857,17.2671699651299,0.774705271518748
"CA-TP1","PAR_F_sum","Fall",-0.0253669854036702,0.93277040131495,495.140039999999,6,-0.0448498043244681,0.142857142857143,15.3761506092936,0.282514718116186
"CA-TP3","PAR_F_sum","Fall",-0.652775693959144,0.223696501383474,484.028027999999,8,-0.484517339369795,-0.666666666666667,18.8887544413095,0.481148010351888
"CA-TP4","PAR_F_sum","Fall",0.0447517973293376,0.791154232610276,497.666376,15,0.0747648361797387,0.142857142857143,25.2747761851587,0.165548103312826
"CA-WP1","PAR_F_sum","Fall",-0.0486631063210848,0.625849603027097,330.3310464,5,-0.298343980151143,-0.3,2.71548635775308,0.0898832843784123
"CH-Aws","PAR_F_sum","Fall",2.29687813390382,0.10109510343252,438.5885184,6,0.727743475991775,0.314285714285714,37.4010693605568,1.08232680770212
"CH-Cha","PAR_F_sum","Fall",1.52108675685948,0.19466312623015,383.0204232,14,0.368619113720552,0.38021978021978,67.2902931686864,1.1073184273884
"CH-Dav","PAR_F_sum","Fall",-0.275954796345528,0.403272713376224,441.893750399999,23,-0.183000893631857,-0.132411067193676,41.808631225756,0.323503077243084
"CH-Fru","PAR_F_sum","Fall",0.734942602087408,0.0566389567011602,404.951183999998,13,0.54026916117502,0.428571428571429,39.1356654598221,0.345141379261344
"CH-Lae","PAR_F_sum","Fall",-1.57778906965303,0.0229357978411612,413.460698399999,16,-0.563779128020991,-0.314705882352941,65.13204058715,0.617755838366569
"CH-Oe1","PAR_F_sum","Fall",-0.535952344227794,0.66528444509261,370.5559272,6,-0.227045052931557,0.0857142857142857,40.7433950835699,1.1494536948292
"CZ-BK1","PAR_F_sum","Fall",0.151282884684385,0.573750840642176,319.6728288,17,0.146879244477252,0.257352941176471,38.2646713076787,0.263055773629032
"CZ-Lnz","PAR_F_sum","Fall",1.38529558056374,0.115823498216604,374.7111192,6,0.707497697740764,0.828571428571429,40.1413455736132,0.691882155636781
"CZ-RAJ","PAR_F_sum","Fall",-0.365814205337393,0.149304928600088,332.48232,9,-0.522144970939876,-0.516666666666667,22.1108845442686,0.225837748613574
"CZ-Stn","PAR_F_sum","Fall",0.761164548298954,0.0307146286466227,350.2962288,11,0.649039148508095,0.545454545454545,31.9942799987372,0.297393330903251
"CZ-wet","PAR_F_sum","Fall",0.534791156266153,0.221503169826921,338.3143632,14,0.348875102097714,0.520879120879121,34.1884538977347,0.414707259276504
"DE-Gri","PAR_F_sum","Fall",-0.0844359374378924,0.853531991808697,336.6097776,17,-0.0484389685687112,-0.120098039215686,55.9496694315648,0.449548667174191
"DE-Hai","PAR_F_sum","Fall",0.050196719886616,0.885506802234743,304.1995824,21,0.0334619389531948,0.18961038961039,51.3807588656001,0.343957005805852
"DE-HoH","PAR_F_sum","Fall",-1.53123249168597,0.168597806127367,321.3132408,6,-0.642802330408254,-0.428571428571429,42.0634277589737,0.912390303756741
"DE-Hte","PAR_F_sum","Fall",2.57993232138721,0.00579767756146732,293.4255456,7,0.899672433929593,0.642857142857143,23.1079537292487,0.559871545740211
"DE-Hzd","PAR_F_sum","Fall",-0.228365959771973,0.856366469849499,323.7944976,9,-0.0708010362241423,-0.183333333333333,100.914187068726,1.21605014626506
"DE-Lnf","PAR_F_sum","Fall",0.234168150573999,0.75508932641685,334.7837136,7,0.145809318474285,0.178571428571429,43.4007844681279,0.710544256638918
"DE-Obe","PAR_F_sum","Fall",-0.257219089013126,0.609040305088059,311.6986704,13,-0.156762176705745,-0.197802197802198,51.7995279245969,0.48861033308179
"DE-RuR","PAR_F_sum","Fall",-0.656873046020626,0.359339535048801,354.4197984,9,-0.347610220568385,-0.516666666666667,35.8215470773066,0.66969276424274
"DE-RuW","PAR_F_sum","Fall",-0.891760552553634,0.161480777263073,327.6046512,7,-0.591919140209776,-0.714285714285714,31.1471678548698,0.543043333475789
"DE-Tha","PAR_F_sum","Fall",0.202984375807189,0.360352224786412,346.2474168,24,0.195331245284412,0.0373913043478261,37.7067524494199,0.21728625572627
"DK-Sor","PAR_F_sum","Fall",0.365757688448983,0.0825437354220136,280.3213008,24,0.361581583802565,0.389565217391304,30.3841177481515,0.20107142622942
"ES-Abr","PAR_F_sum","Fall",-0.895836488170728,0.252928339231332,651.212870400002,5,-0.631733023753144,-0.7,32.3169750925267,0.634659053382701
"ES-Agu","PAR_F_sum","Fall",-0.475949873473921,0.219850815283772,588.832308,10,-0.425807336789418,-0.442424242424242,55.0740484364484,0.357571028817896
"ES-LJu","PAR_F_sum","Fall",0.356206668997932,0.0815619490759357,592.711300799998,12,0.522220549061018,0.601398601398601,15.0928758055251,0.183950347599026
"ES-LM1","PAR_F_sum","Fall",-0.705515298192049,0.034862573128279,604.381867199999,7,-0.78917508785449,-0.714285714285714,22.1557043764895,0.245547462869689
"ES-LM2","PAR_F_sum","Fall",-0.560508902132404,0.00536253366787662,608.960376000002,7,-0.90282305288437,-0.714285714285714,10.8266238674471,0.119392130001165
"FI-Hyy","PAR_F_sum","Fall",-0.00202178142794949,0.991276806640723,184.4437824,23,-0.00241436001856972,-0.0405138339920949,15.7848292364671,0.182734798644618
"FI-Let","PAR_F_sum","Fall",0.0641140369657669,0.942072486084742,188.5720608,11,0.0248987142913176,0.163636363636364,39.2395699269677,0.858065193182733
"FI-Sod","PAR_F_sum","Fall",0.421366711361576,0.0432768863616846,131.79888,13,0.567071676008551,0.659340659340659,7.67060041323269,0.184534832474521
"FI-Var","PAR_F_sum","Fall",0.317126047081943,0.441818734383687,114.3792144,5,0.45457515356746,0.6,6.77813305599148,0.358757619922847
"FR-Bil","PAR_F_sum","Fall",0.582564892492288,0.687139246478397,491.555196,6,0.211738123084516,0.142857142857143,67.2003235599861,1.34448171928901
"FR-FBn","PAR_F_sum","Fall",0.0616826914265338,0.929315415962085,541.1984112,12,0.0287543001613639,-0.00699300699300699,53.785571791657,0.678079944568846
"FR-Fon","PAR_F_sum","Fall",-0.232183316371672,0.532328759660866,384.3519984,14,-0.182496367028943,-0.178021978021978,30.7132340629371,0.361102850730463
"FR-Hes","PAR_F_sum","Fall",0.304523375665846,0.763357528225166,397.146196800001,7,0.140784971968121,-0.107142857142857,54.4093841983369,0.957705898797446
"FR-Pue","PAR_F_sum","Fall",-0.100393973569451,0.839119451901623,481.742294399999,14,-0.0597852455092506,-0.138461538461538,48.9123006381456,0.483888687689576
"IL-Yat","PAR_F_sum","Fall",0.0122886704647876,0.928651275403254,834.482671199999,18,0.0227348041504402,-0.137254901960784,12.3007172084136,0.135095668103754
"IT-Col","PAR_F_sum","Fall",-0.192180595750368,0.618091889621078,539.750282400001,12,-0.160582705945048,-0.356643356643357,61.94928168404,0.373540561378999
"IT-Cpz","PAR_F_sum","Fall",-0.530008916459704,0.724179190153001,554.686790399998,7,-0.164696438849947,-0.428571428571428,73.8822710127297,1.41952323410826
"IT-Lav","PAR_F_sum","Fall",0.390274292645889,0.393814513348756,459.155174399999,17,0.221077585283437,0.370098039215686,55.8595015048079,0.444527193587205
"IT-Lsn","PAR_F_sum","Fall",0.415685947476267,0.475947155919316,458.2281456,5,0.424730034243999,0,21.9305402904702,0.511556824985345
"IT-MBo","PAR_F_sum","Fall",-0.217124815225332,0.526090828897685,449.593502400002,17,-0.165290588590593,-0.16421568627451,48.6136288335766,0.334503357103605
"IT-Noe","PAR_F_sum","Fall",0.368397242578122,0.682309098630001,557.482327200001,10,0.148459140217656,0.248484848484848,62.0681659083364,0.867610813915482
"IT-Ren","PAR_F_sum","Fall",0.0490772450903654,0.850418792847842,442.3126608,20,0.0450480544242708,-0.0556390977443609,46.9677802015955,0.25652327382801
"IT-Ro1","PAR_F_sum","Fall",-1.36469626224455,0.275015974157318,502.231060800001,7,-0.480562392919743,-0.571428571428571,60.8312414033118,1.11373346651659
"IT-Ro2","PAR_F_sum","Fall",-0.268607679608639,0.607550044682726,510.656335199999,10,-0.185675616880087,-0.175757575757576,61.5796247937377,0.50257423480459
"IT-SR2","PAR_F_sum","Fall",0.0593033838362656,0.950708948071861,514.9342584,8,0.0263006870933133,-0.19047619047619,42.5648448202623,0.920209043050276
"IT-SRo","PAR_F_sum","Fall",0.548696099137122,0.287184738321679,490.504723200001,13,0.319557838074815,0.423076923076923,66.7996548596551,0.490564231122174
"IT-Tor","PAR_F_sum","Fall",-0.377306463770803,0.461259928838319,504.593690400001,12,-0.235480646185027,-0.244755244755245,40.9160773001029,0.492437640499769
"NL-Hor","PAR_F_sum","Fall",-0.231774117405376,0.767414347539675,299.3827608,6,-0.15633063709056,-0.314285714285714,33.4321326272998,0.732180229800417
"NL-Loo","PAR_F_sum","Fall",0.422116365899522,0.096247222585563,299.705508,20,0.382263377943512,0.338345864661654,26.5733445054027,0.240508439330392
"RU-Fy2","PAR_F_sum","Fall",0.882338554192141,0.123742399356041,228.4608672,5,0.774950291952629,0.5,18.7106110797492,0.415463721726765
"RU-Fyo","PAR_F_sum","Fall",0.459259044390273,0.0933657445488809,222.3085392,22,0.366551126886046,0.374364765669113,29.5211910741309,0.260661498276579
"SE-Deg","PAR_F_sum","Fall",-0.0583246952901601,0.405694655072993,190.1256192,19,-0.202518038088359,-0.115789473684211,5.71992099760513,0.0684022741030716
"SE-Htm","PAR_F_sum","Fall",0.886353379151135,0.356882545196399,257.4387792,6,0.46151110443101,0.0857142857142857,31.4717566963266,0.851891313165036
"SE-Nor","PAR_F_sum","Fall",-0.202295549864166,0.320407214093703,230.5056096,7,-0.442266275402526,-0.357142857142857,7.90229800748788,0.183465192233082
"SE-Ros","PAR_F_sum","Fall",0.502681407863098,0.0456433090600237,190.183896,6,0.820082823316429,0.771428571428571,9.05570396355595,0.175382800534281
"SE-Svb","PAR_F_sum","Fall",0.732754364985448,0.0379423199372574,194.411448,5,0.899000103447986,0.9,6.44891003628866,0.206091938296028
"US-Bar","PAR_F_sum","Fall",0.789091415788564,0.0467613214798468,474.8339664,13,0.559566358782515,0.56043956043956,30.2107141270871,0.352388356971316
"US-Blo","PAR_F_sum","Fall",0.371763999902987,0.762347260533863,688.794624000001,7,0.141398291220639,0.214285714285714,78.0705548317484,1.16399912048826
"US-Dk2","PAR_F_sum","Fall",-0.0387307482177837,0.928407691431049,582.435748800001,7,-0.0422089403083051,-0.142857142857143,38.1355777947591,0.409995624990621
"US-Dk3","PAR_F_sum","Fall",-0.190141833239397,0.627417165308616,582.7331808,7,-0.225131033700399,-0.392857142857143,33.3735563509356,0.368012621423861
"US-Fmf","PAR_F_sum","Fall",-0.249730956957247,0.809959155326161,810.5664816,5,-0.149820111433086,-0.3,31.2325847127982,0.951507031919025
"US-Fuf","PAR_F_sum","Fall",1.16562008979945,0.525231308075917,824.7339216,5,0.382419585134249,0.3,78.8856056536074,1.62600908227215
"US-GLE","PAR_F_sum","Fall",0.450863855063668,0.432947562265849,604.631735999999,10,0.280207798481096,0.284848484848485,41.7649890834356,0.546089732833104
"US-Ha1","PAR_F_sum","Fall",0.140653803210502,0.589728152763029,463.460313599999,21,0.124852658832119,0.0337662337662338,32.8641265305021,0.256427909783414
"US-Ho1","PAR_F_sum","Fall",0.458480971668738,0.445369121411315,443.827144800001,6,0.389442198781379,0.142857142857143,26.0314931721798,0.542165584840631
"US-IB2","PAR_F_sum","Fall",0.555705425302352,0.278550732150658,492.227582399998,7,0.477484019867344,0.464285714285714,36.5712654579539,0.457311347450286
"US-KFS","PAR_F_sum","Fall",0.206026356875589,0.769258010102702,595.933718399999,9,0.114509071711965,0.05,78.3101931578097,0.675565917402169
"US-Los","PAR_F_sum","Fall",-0.56485956280886,0.674253253268068,419.506992000001,7,-0.195600917469064,0.107142857142857,16.154099421202,1.26652421903197
"US-Me2","PAR_F_sum","Fall",-0.60738413375656,0.507405812101281,549.120902399999,12,-0.212440626740473,-0.370629370629371,43.7027829678028,0.883482113648827
"US-Me3","PAR_F_sum","Fall",-0.566579459716299,0.711058855189989,553.279291199998,5,-0.228950062613772,-0.3,20.3161919153176,1.39080999503839
"US-MMS","PAR_F_sum","Fall",0.00861358294145084,0.982200537245054,556.160817599998,19,0.00549108446096008,0.13859649122807,53.623567244076,0.380447476601425
"US-Mpj","PAR_F_sum","Fall",-0.191829421825959,0.740933342133719,791.023212000001,10,-0.120149987927812,-0.175757575757576,52.9908512091338,0.56038809989771
"US-NR1","PAR_F_sum","Fall",0.317362400750415,0.2326933157109,636.6927456,15,0.327985202384514,0.35,22.6153599739507,0.253521959210108
"US-Oho","PAR_F_sum","Fall",0.30568812318843,0.622563209503366,514.4226192,10,0.178083578402248,0.151515151515151,53.5675901593465,0.597188695595194
"US-PFa","PAR_F_sum","Fall",0.29915626134722,0.352177784257285,381.5530272,17,0.240637421599532,0.330882352941177,34.0835596160218,0.311556155372871
"US-Prr","PAR_F_sum","Fall",-0.205477530281694,0.279798886634956,186.2967168,5,-0.604878801580217,-0.5,5.1237297511239,0.156178637831815
"US-Seg","PAR_F_sum","Fall",0.188793008035891,0.768130553590537,773.969342399999,11,0.100776304096125,-0.0545454545454545,43.25206333019,0.621283231292275
"US-Ses","PAR_F_sum","Fall",0.435366668133645,0.440983856071884,798.553900800001,11,0.259484436052796,0.236363636363636,40.3838761950217,0.540114834561115
"US-SRC","PAR_F_sum","Fall",0.687768565471063,0.43644603134535,844.694092799999,6,0.396477295607133,0.371428571428571,22.7527585205675,0.796265226989585
"US-SRG","PAR_F_sum","Fall",-0.725739528344092,0.20638099894535,815.678294399999,10,-0.437232894746411,-0.43030303030303,50.6555882808896,0.527777513667381
"US-SRM","PAR_F_sum","Fall",-0.928421512224741,0.112633455332168,816.344351999999,11,-0.50556614754667,-0.590909090909091,31.0674238583698,0.528141109623938
"US-Syv","PAR_F_sum","Fall",-0.162455754896861,0.798904017398111,427.610750399998,5,-0.158607950606602,0.1,31.2723639141174,0.583871092418813
"US-Ton","PAR_F_sum","Fall",-1.09587328709224,0.255267842853899,688.755268800001,13,-0.340281536059432,-0.340659340659341,45.8542161823124,0.91306763844131
"US-Tw1","PAR_F_sum","Fall",1.95843356653619,0.207798867908791,714.875803199999,6,0.600209553768035,0.428571428571429,52.8216192855715,1.30491006144765
"US-Uaf","PAR_F_sum","Fall",-1.61837727629503,0.249879060746472,173.287836,14,-0.329559656695021,0.010989010989011,88.5006574367224,1.33840974875828
"US-UMB","PAR_F_sum","Fall",0.654816793290642,0.389291023790104,421.637616000001,11,0.288670544365919,0.272727272727273,34.6819171171887,0.723939761098259
"US-UMd","PAR_F_sum","Fall",0.329221364473462,0.582956093278314,426.123115200001,10,0.198259528987323,0.187878787878788,28.6816580186538,0.575441654641987
"US-Var","PAR_F_sum","Fall",-0.240034541011742,0.46132630074729,705.7108152,14,-0.214576427337625,-0.274725274725275,28.7012169850054,0.315402766173618
"US-Vcp","PAR_F_sum","Fall",-0.303375903635113,0.300011547615377,712.760644799999,10,-0.364782208657723,-0.224242424242424,27.4137443920297,0.273776044029455
"US-WCr","PAR_F_sum","Fall",-0.219188246520649,0.805097302020819,426.3737184,12,-0.0798741162682007,-0.0909090909090909,37.3121373135268,0.865010513436563
"US-Whs","PAR_F_sum","Fall",-1.1609577253587,0.0858462190523085,838.644408000001,7,-0.690592232319388,-0.178571428571429,30.1075032164303,0.543744347550013
"US-Wjs","PAR_F_sum","Fall",-0.351366348461916,0.418892121997443,794.7704448,10,-0.288482369241134,-0.284848484848485,33.5918992065106,0.412313893109058
"US-Wkg","PAR_F_sum","Fall",-0.773990749054084,0.291221215052175,844.0877808,10,-0.370998450713645,-0.175757575757576,42.4402608630403,0.684956545198352
